ละเลย;láʔ lɤːj;ការ​ធ្វេសប្រហែស​, មិន​អើពើ
พันธุกรรม;pʰan tʰúʔ kam;តំណពូជ
จี้;tɕîː;ប្លន់​, ឆ្លៀត​លួច​, ជ័យ​ភ័​ណ្ឌ
ค่านิยม;kʰâː níʔ jom;គុណ​តម្លៃ
เดช;dèːt;អំណាច​, អាច​, ឥទ្ធិពល
ไข;kʰǎj;បើក​ការ​, បាន​បង្ហាញ​, បកអាក្រាត
ปอด;pɔ̀ːt;សួត​, ផ្ទះល្វែង​, គ្មាន​ខ្លាញ់
เสวย;sà wɤ̌ːj;បរិភោគ ប្រើប្រាស់
อาชญากรรม;ʔàːt tɕʰá jaː kam;បទ​ល្មើស
รณรงค์;ron ná roŋ;យុទ្ធនាការ​ឃោសនា
ขอร้อง;kʰɔ̌ː rɔ́ːŋ;ដើរ​សុំទាន​គេ​, សួរ ការ​ស្នើ​រ​សុំ
เผลอ;pʰlɤ̌ː;ដែល​មិន​ចេះ​ខ្វល់ខ្វាយ​, អវត្តមាន​មានគំនិត
ทั่วถึง;tʰûːa tʰɯ̌ŋ;យ៉ាង​ហ្មត់ចត់​, នៅ​ទូទាំង
ทัศนะ;tʰát náʔ;ទស្សនៈ​របស់​, ចំណុច​នៃ​ទិដ្ឋភាព
คมนาคม;kʰá má naː kʰom;ការ​ទំនាក់ទំនង
ความเครียด;kʰwaːm kʰrîːat;សំពាធ​, ភាព​តានតឹង
แนบ;nɛ̂ːp;ការ​ភ្ជាប់​, ដាក់
จักรยาน;tɕàk kràʔ jaːn;ជិះ​កង់
ห้อย;hɔ̂ːj;ព្យួរ​, ផ្អាក
ผ่อน;pʰɔ̀ːn;សម្រាក​, ចំណាយ​ប្រាក់​នៅ​ក្នុង​ការ​ដំឡើង
เผื่อ;pʰɯ̀ːa;ក្នុងករណី
มัด;mát;ចង​, ចង​, ដាក់​​​រនុក
ศัพท์;sàp;វាក្យ​សព្ទ​, រយៈពេល​, ពាក្យ​ដែល
ปม;pom;រៀប​ការ
เงินทุน;ŋɤn tʰun;មូលធន ទ្រព្យ​សកម្ម
แท่น;tʰɛ̂ːn;អាសនៈ​, ការ​បោះពុម្ព​កាសែត
มะพร้าว;máʔ pʰráːw;ដូង
ผู้บังคับบัญชา;pʰûː baŋ kʰáp ban tɕʰaː;មេបញ្ជាការ​, ប្រធាន
คิ้ว;kʰíw;ចិញ្ចើម
เฉพาะตัว;tɕʰà pʰɔ̀ʔ tuːa;ផ្តាច់​មុខ​, បុគ្គល
ยุทธ;júʔ tʰót;ការ​ប្រយុទ្ធ​គ្នា​, ស​ង្រ្គា​ម
จับกุม;tɕàp kum;ចាប់​ខ្លួន​, ការ​ចាប់​យក
เหงา;ŋǎw;មាន​អារម្មណ៍​ឯក​កោ
ตกต่ำ;tòk tàm;ធ្លាក់​ចុះ​, ជំងឺ​ធ្លាក់​ទឹកចិត្ត
ผู้ว่าราชการ;pʰûː wâː râːt tɕʰá kaːn;អភិបាល
วาน;waːn;សួរ សុំ​, ថ្ងៃ​មុន
เสริมสร้าง;sɤ̌ːm sâːŋ;ពង្រឹង​, reinforice
ดำรงชีวิต;dam roŋ tɕʰiː wít;រស់នៅ​, មាន
ว่ายน้ำ;wâːj náːm;ការ​ហែល​ទឹក
สี่เหลี่ยม;sìː lìːam;ការ៉េ
แบ่งปัน;bɛ̀ŋ pan;ចំណែក​ការ​ចេញ​, ចែកចាយ
อาสา;ʔaː sǎː;អ្នក​ស្ម័គ្រ​ចិត្ត
มุสลิม;mút sà lim;មូ​ស្លី​ម
มาร;maː rá;ម៉ា​រ៉ា​, មារ​សា​តាំង *
ลอก;lɔ̂ːk;យក​តម្រាប់​តាម​, ច្បាប់​ចម្លង
ยัน;jan;រក្សា​និរន្តរភាព​, ទ្រទ្រង់
อรุณ;ʔà run;ព្រឹក​ព្រលឹម
ถ้วน;tʰûːan;យ៉ាង​ច្បាស់​, ឱ្យ​បាន​ត្រឹមត្រូវ
ประยุกต์;pràʔ júk;អនុវត្ត​, សម្រប​ខ្លួន
ยุบ;júp;វេញ​, លុបចោល
ทัก;tʰák;ជំរាបសួរ​មក​, ព្រមាន
หวย;hǔaj;ឆ្នោត
ฉีก;tɕʰìːk;ច្រៀក​, ហែក
เงินกู้;ŋɤn kûː;ប្រាក់​កម្ចី​, ប្រាក់​ដែល​បាន​ផ្តល់​ប្រាក់​កម្ចី
ต่อว่า;tɔ̀ː wâː;បាន​ត្អូញ​ត្អែ​, ស្តី​បន្ទោស​, ការ​រំលោភបំពាន
แค่นี้;kʰɛ̂ː níː;គ្រាន់​តែ​នេះ​, តែ​ប៉ុណ្ណោះ
สมุทร;sà mùt;សមុទ្រ
รัฐมนตรีว่าการ;rát tʰà mon triː wâː kaːn;លោក​រដ្ឋ​ម​ន្រ្តី (របស់​រដ្ឋាភិបាល​)
ละลาย;láʔ laːj;រលាយ
สุจริต;sùt tɕà rìt;មាន​ភាព​ស្មោះត្រង់​, បិត
ให้อภัย;hâj ʔà pʰaj;អត់ទោស​ឱ្យ
จิตสำนึก;tɕìt sǎm nɯ́k;ដឹងខ្លួន
ทุกแห่ง;tʰúk hɛ̀ŋ;នៅ​គ្រប់​ទីកន្លែង
รวบ;rûːap;ប្រមូល​ផ្តុំ​គ្នា
จุดเริ่มต้น;tɕùt rɤ̂ːm tôn;ចំណុច​ចាប់​ផ្តើ​ម
ฆ่าตัวตาย;kʰâː tuːa taːj;ធ្វើ​អត្តឃាត​ខ្លួនឯង
น้องชาย;nɔ́ːŋ tɕʰaːj;ប្អូនប្រុស
อบ;ʔòp;ដុត​នំ​, ទឹកអប់
ทางเข้า;tʰaːŋ kʰâw;ច្រកចូល
ส่วนรวม;sùːan ruːam;ជា​សាធារណៈ
พ่น;pʰôn;ខ្លែង​ហើរ​, បញ្ចេញ
กดดัน;kòt dan;កម្លាំង​, កាសែត
แคว้น;kʰwɛ́ːn;ប្រទេស​ជាតិ
ระลึก;ráʔ lɯ́k;រំលឹក​ឡើងវិញ​, ចង​ចាំ
จ้อง;tɕɔ̂ːŋ;សម្លឹង​, មើល
มิฉะนั้น;míʔ tɕʰàʔ nán;បើ​មិន​ដូច្នេះ​ទេ
มิตรภาพ;mít tràʔ pʰâːp;ចំណង​មិ​ត្ដ​ភាព
หงุดหงิด;ŋùt ŋìt;នឹង​មាន​អារម្មណ៍​ស្រងេះស្រងោច
ชดใช้;tɕʰót tɕʰáj;ទូទាត់​សង​, បង់​ប្រាក់
จาง;tɕaːŋ;បន្ថយ​, មាន​សេចក្តី​ងងឹត
แกม;kɛːm;សញ្ញា​, បញ្ចូល​ជាមួយ​, លាយ​ជាមួយ
อุดมศึกษา;ʔùʔ dom máʔ sɯ̀k sǎː;ការសិក្សា​ខ្ពស់
สมุนไพร;sà mǔn pʰraj;ឱសថ
คู่แข่ง;kʰûː kʰɛ̀ŋ;គូ​ប្រជែង​, ការ​ប្រកួត​ប្រជែង
สวัสดี;sà wàt diː;ជំរាបសួរ
ผู้ดูแล;pʰûː duː lɛː;យាម​, អ្នក​ត្រួតពិនិត្យ
บิด;bìt;ព្រឹត្តិការណ៍
คอลัมน์;kʰɔː lam;ជួរ​ឈរ
สมทบ;sǒm tʰóp;ចូលរួម​ជាមួយ
บรรทุก;ban tʰúk;ផ្ទុក​ឡើង​ជាមួយ​, អនុវត្ត
ห้องเรียน;hɔ̂ːŋ riːan;ថ្នាក់រៀន
ทำนา;tʰam naː;កសិដ្ឋាន
จัดวาง;tɕàt waːŋ;រៀបចំ​ឱ្យ​មាន​, ការ​រៀប​ចំ
ทองคำ;tʰɔːŋ kʰam;មេដាយ​មាស
สดชื่น;sòt tɕʰɯ̂ːn;សប្បាយ ស្រស់
กฎเกณฑ์;kòt keːn;បទ​ប្ប​ញ្ញ​ត្តិ​, បទដ្ឋាន​, ស្ដ​ង់​ដា​រ
เสียที;sǐːa tʰiː;ជា​ការ​សញ្ជ័យ​, [ផលវិបាក​អវិជ្ជមាន​សញ្ញា​សម្គាល់​សម្រាប់​]
ผู้สมัคร;pʰûː sà màk;បេក្ខជន​, ដាក់​​ពាក្យ​ស្នើសុំ
เตา;taw;ចង្ក្រាន
นานาชาติ;naː naː tɕʰâːt;អ​ន្ដ​រ​ជាតិ
ภูมิปัญญา;pʰuːm pan jaː;ចំ​នេះ​ដឹង
วิพากษ์วิจารณ์;wíʔ pʰâːk wíʔ tɕaːn;រិះគន់​, sensurize​, ពិនិត្យ​ឡើងវិញ
ฝุ่น;fùn;ធូលី​ដី ម្សៅ
บังเกิด;baŋ kɤ̀ːt;កើត​មាន​ឡើង​, កើត​ឡើង​, ប្រភព
รุก;rúk;ការ​វាយ​ប្រហារ​, ឈ្លានពាន
ออกกำลังกาย;ʔɔ̀ːk kam laŋ kaːj;ការ​ធ្វើ​លំ​ហាត់ប្រាណ
งบ;ŋóp;ថវិកា​រ
ดอลลาร์;dɔːn laː;ប្រាក់​ដុល្លារ
ภพ;pʰóp;នៅ​លើ​ពិភពលោក
อำ;ʔam;លាក់​, គ្រប​ដ​ណ្ត​ប់​, លាក់
ภาพลักษณ์;pʰâːp lák;រូបភាព
เหยียบ;jìːap;ជាន់​, បោះ​ជំហាន​នៅ​លើ
ถนอม;tʰà nɔ̌ːm;អភិរក្ស​, អភិរក្ស
เครดิต;kʰreː dìt;ឥណទាន ការ​ជឿ​ទុកចិត្ត
ภาคกลาง;pʰâːk klaːŋ;តំបន់​ក​ណ្តា​ល
แก้ม;kɛ̂ːm;ថ្ពាល់
มลพิษ;mon lá pʰít;ការ​បំពុល​, ការ​ចម្លងរោគ
หนักแน่น;nàk nɛ̂ːn;ច្បាស់​ណាស់​! ក្រុម​ហ៊ុន​, មាន​ស្ថេរ​ភាព
นรก;ná rók;ឋាន​នរក
รำคาญ;ram kʰaːn;រំខាន
กระทำการ;kràʔ tʰam kaːn;ធ្វើ​បាន
แสงสี;sɛ̌ːŋ sǐː;ពន្លឺ
ควบ;kʰûːap;ការ​រួម​បញ្ចូល​គ្នា​, ជិះ
สภาผู้แทนราษฎร;sà pʰaː pʰûː tʰɛːn râːt sà dɔːn;ផ្ទះ​របស់​អ្នក​តំណាង
เด็กหญิง;dèk jǐŋ;ក្មេង​ស្រី​ម្នាក់
คุ้มค่า;kʰúm kʰâː;មាន​ប្រយោជន៍
ขนมปัง;kʰà nǒm paŋ;នំបុ័ង
ก้อง;kɔ̂ːŋ;សូម​បន្លឺ​, resound
กลีบ;klìːp;ស្លឹក​, តប​ក​ផ្កា
มวลชน;muːan tɕʰon;មហាជន​, មហាជន​ច្រើន
พงศ์;pʰoŋ;ពូជពង្ស​, គ្រួសារ ការ​ប្រណាំង
เพี้ยน;pʰíːan;បង្ខូច​ទ្រង់ទ្រាយ​បន្តិច​, យ៉ាង​ខ្លាំង sligthly
เวียง;wiːaŋ;ទី​ក្រុង​ដែល​មាន​កំពែង​ព័ទ្ធជុំវិញ​, ទីក្រុង
ลั่น;lân;បាញ់​, ភ្លើង
ตรงไปตรงมา;troŋ paj troŋ maː;និយាយ​ដោយ​ត្រង់​, ត្រង់
รอคอย;rɔː kʰɔːj;រង់ចាំ
ยึดมั่น;jɯ́t mân;ប្រកាន់ខ្ជាប់​ទៅ​នឹង
สิง;sǐŋ;លង
แตะ;tɛ̀ʔ;ការ​ប៉ះ
ห่ม;hòm;គ្រប​ដ​ណ្ត​ប់​, ដាក់
เพียร;pʰiːan;តស៊ូ​, perservere
สูญหาย;sǔːn hǎːj;បាត់​, រលាយ​បាត់
พริก;pʰrík;ម្ទេស
เด็ด;dèt;ទាំង​ស្រុង​, ជា​ការ​ពិត​! ល្អ
ประคอง;pràʔ kʰɔːŋ;ការ​គាំទ្រ​, ដោះស្រាយ​ទន់ភ្លន់
นวล;nuːan;ភ្លុក​, ក្រែម​, ពន្លឺ​ក្រហមឆ្អៅ
ความถูกต้อง;kʰwaːm tʰùːk tɔ̂ŋ;ភាព​ត្រឹមត្រូវ​, តុលាការ
เฉียงเหนือ;tɕʰǐːaŋ nɯ̌ːa;ខាងជើង
แม่นยำ;mɛ̂ːn jam;ច្បាស់លាស់
หรูหรา;rǔː rǎː;ឆើតឆាយ​, ពុម្ព​អក្សរ​ក្បូរក្បាច់
สิ่งมีชีวิต;sìŋ miː tɕʰiː wít;រឿង​រស់នៅ សត្វ​, អង្គការ
รับทราบ;ráp sâːp;យល់​ស្រាប់ហើយ​នោះ​ឡើយ ត្រូវ​យល់​ដឹង​, ជូន​ដំណឹង​ត្រូវ​បាន
สไตล์;sà taj;រចនា​ប័​ទ្ម
อุดมสมบูรณ์;ʔùʔ dom sǒm buːn;ច្រើន​ក្រៃលែង
เผด็จการ;pʰà dèt kaːn;dictate​, លំដាប់​, ពាក្យ​បញ្ជា
เปรม;preːm;ពេញ​ចិត្ត​, មាតិកា​រ
อังคาร;ʔaŋ kʰaːn;កាល​ពី​ថ្ងៃ​អង្គារ
ผลัด;pʰlàt;ជំនួស
ทีหลัง;tʰiː lǎŋ;ក្រោយមក​, ក្រោយមក​ទៀត
สำเนียง;sǎm niːaŋ;ការ​បញ្ចេញ​សំឡេង
ทัวร์;tʰuːa;ដំណើរ​ទស្សនកិច្ច
เต็มตัว;tem tuːa;ឱ្យ​បាន​ពេញលេញ​, ភាព​ចាស់ទុំ
เคลื่อนย้าย;kʰlɯ̂ːan jáːj;ធេ​វី​អាេ​យ​ផ្លាស់​តី​កន្លេង​, ធ្វ​, ការ​ផ្លាស់​ប្តូ​រ
สารพัด;sǎː rá pʰát;carious​, តាម​ថ្នាក់
กุม;kum;កាន់​, ចាប់
น่าเสียดาย;nâː sǐːa daːj;អកុសល​, សំណាង
ดังเช่น;daŋ tɕʰên;ដូចជា​, ដូច​​​ជា​ការ
คำกล่าว;kʰam klàːw;បាន​និយាយ​ថា​, hearsay
ปุ่ม;pùm;ប៊ូតុង
รูปถ่าย;rûːp tʰàːj;រូបថត
ธุระ;tʰúʔ ráʔ;អាជីវកម្ម​, កាតព្វកិច្ច​, ការងារ
แต่งหน้า;tɛ̀ŋ nâː;ធ្វើ​ឱ្យ​ឡើង​, ប្រើ​គ្រឿង​សម្អាង
สัญชาตญาณ;sǎn tɕʰâːt tà jaːn;សភាវគតិ
สมมติ;sǒm mút;ស​ន្ម​ត់ ឧបមា​ថា
แบบแผน;bɛ̀ːp pʰɛ̌ːn;ផ្ទាល់​ខ្លួន​, ប្រពៃណី
ส่วนกลาง;sùːan klaːŋ;ក​ណ្តា​ល​, ក​ណ្តា​ល
ทอดทิ้ง;tʰɔ̂ːt tʰíŋ;ការ​ធ្វេសប្រហែស​, បោះ​បង់​ចោល
ผู้ฟัง;pʰûː faŋ;ទស្សនិកជន​, ស្តាប់
แปรเปลี่ยน;prɛː plìːan;ការ​ផ្លាស់​ប្តូ​រ​! ផ្លាស់​ប្តូ​រ​, ការ​ផ្លាស់​ប្តូ​រ
ผิวหนัง;pʰǐw nǎŋ;ស្បែក
อ่อนโยน;ʔɔ̀ːn joːn;ទន់ភ្លន់​, ការ​ដេញថ្លៃ​, ទន់
ปริญญาตรี;pà rin jaː triː;ថ្នាក់​បរិញ្ញាបត្រ
มงกุฎ;moŋ kùt;ភ្នំពេញ​ក្រោ​ន
ท่อง;tʰɔ̂ːŋ;សូត្រ​, ទន្ទេញ​ចាំ​, ត្រាច់​នៅ​ជុំវិញ
เทอม;tʰɤːm;រយៈពេល​, ឆមាស
โดดเดี่ยว;dòːt dìːaw;ទោល
แจ่มใส;tɕɛ̀m sǎj;រីករាយ​, សប្បាយ​រីក​រាយ
แห่;hɛ̀ː;នាំគ្នា​, ហ្វូង​មនុស្ស
สถาปนิก;sà tʰǎː pà ník;ស្ថាបត្យករ
สุทธิ;sùt tʰíʔ;ចំណេញ​សុទ្ធ
ดำเนินคดี;dam nɤːn kʰá diː;ប្តឹ​ង​, កាត់​ទោស​, សាក
กง;koŋ;កង់​, ចាយ​, រង្វង់
ประกวด;pràʔ kùːat;ការ​ប្រលង​ប្រជែង​, ការ​ប្រកួត​ប្រជែង
คาถา;kʰaː tʰǎː;អក្ខរាវិរុទ្ធ​, ម​ន្ដ​អាគម
ชิ้นส่วน;tɕʰín sùːan;មួយ​ផ្នែក ដុំ
ไขมัน;kʰǎj man;ជាតិ​ខ្លាញ់
ดาบ;dàːp;ដាវ
อม;ʔom;បូម​, ប​ន្ល​ម​ល​យ​ច​, លាក់
นิติบัญญัติ;níʔ tìʔ ban jàt;ច្បាប់
เบียร์;biːa;ស្រាបៀ​រ
มหาชน;má hǎː tɕʰon;ហ្វូង​មនុស្ស​, ជា​ក្រុម
ชอบธรรม;tɕʰɔ̂ːp tʰam;សុចរិត​, ជា​ការ​គ្មាន​ច្បាប់
เผย;pʰɤ̌ːj;បាន​បង្ហាញ
ข้อจำกัด;kʰɔ̂ː tɕam kàt;ដែន​កំណត់​, ការ​ដាក់​កម្រិត
ปริญญาโท;pà rin jaː tʰoː;សញ្ញាបត្រ​អនុបណ្ឌិត
สมานฉันท์;sà maːn ná tɕʰǎn;ផ្សះផ្សា​ជាតិ​, ភាព​សុខដុម
ศึกษาธิการ;sɯ̀k sǎː tʰíʔ kaːn;ក្រសួង​អប់រំ
ใจดี;tɕaj diː;ជា​ប្រភេទ
เทียม;tʰiːam;នឹម​, រណប
วาย;waːj;ត្រូវ​បាន​បញ្ចប់​! មក​ដល់​ទី​បញ្ចប់
ทุจริต;tʰút tɕàʔ rìt;អំពើ​ពុក​រលួយ​, បោក​, ក្បត់
เจ้าตัว;tɕâw tuːa;ខ្លួនឯង​, បុគ្គល​ដែល​ពាក់ព័ន្ធ
ถั่ว;tʰùːa;ស​ណ្តែ​ក​, ន្ដេ​, យ​ច​ន
สักหน่อย;sàk nɔ̀ːj;បន្តិចបន្តួច
เซน;seːn;Zen
คติ;kʰá tìʔ;គោលការណ៍​, វិធី
ส่าย;sàːj;តំលៃ​, ឥទ្ធិពល
พิพิธภัณฑ์;pʰíʔ pʰít tʰá pʰan;សារមន្ទីរ
ปลอด;plɔ̀ːt;សេរីភាព​ពី​ការ​, រឹង (ស្បែក​ខ្មៅ​)
จำแนก;tɕam nɛ̂ːk;សម្គាល់​, ចាត់​ថ្នាក់​, បំបែក
ดอง;dɔːŋ;ត្រូវ​បាន​ចងសម្ព័ន្ធ​ទៅ​! ត្រាំ​ក្នុង
ม่าน;mâːn;វាំងនន
ตั๋ว;tǔːa;សំបុត្រ​ការ
ติดใจ;tìt tɕaj;ដូច​​​ជា​ការ​, គួរ​ឱ្យ​ចាប់​អារម្មណ៍​! ការ​សង្ស័យ​, ជន​សង្ស័យ​ម្នាក់
บริหารงาน;bɔ̀ʔ ríʔ hǎːn ŋaːn;គ្រប់គ្រង​, គ្រប់គ្រង
ต้นฉบับ;tôn tɕʰà bàp;ច្បាប់​ចម្លង​របស់​ម្ចាស់
บุญคุณ;bun kʰun;អនុគ្រោះ​, សេចក្ដី​សប្បុរស
กระตือรือร้น;kràʔ tɯː rɯː rón;សាទរ
พิธีกรรม;pʰíʔ tʰiː kam;ពិធី​, ការគោរព​បូជា
เหลี่ยม;lìːam;គែម​, ផ្នែក​ម្ខាង
เสถียรภาพ;sà tʰǐːan rá pʰâːp;ស្ថេរ​ភាព​, ភាព​រឹងប៉ឹង​, ស​ន្ដិ​សុខ
โคลน;kʰloːn;ភក់​, ភក់
เร้า;ráːw;ជំរុញ​, arouse
เอดส์;ʔèːt;ឧបករណ៍​ជំនួយ
นวนิยาย;ná wá níʔ jaːj;ប្រលោមលោក ការ​ប្រឌិត
ธรรมศาสตร์;tʰam má sàːt;ច្បាប់​, វិទ្យា​សា​ស្ដ្រ​ផ្នែក​ច្បាប់
ดวงอาทิตย์;duːaŋ ʔaː tʰít;ព្រះអាទិត្យ
สรรเสริญ;sǎn sɤ̌ːn;ការ​សរសើរ​, សរសើរ
กลมกลืน;klom klɯːn;ការ​ចុះ​សម្រុង​គ្នា
ทัศนคติ;tʰát sà ná kʰá tìʔ;ទស្សនៈ​របស់​, អាកប្បកិរិយា​របស់
ชั้นนำ;tɕʰán nam;ថ្នាក់ដំបូង, ក្របខ័ណ្ឌ​កំពូល
ผู้โดยสาร;pʰûː doːj sǎːn;អ្នក​ធ្វើ​ដំណើរ
พนักงานเจ้าหน้าที่;pʰá nák ŋaːn tɕâw nâː tʰîː;មន្ត្រី​មាន​សមត្ថកិច្ច
ข้อดี;kʰɔ̂ː diː;គុណប្រយោជន៍​, កុសល​, ចំណុច​ល្អ
ที่นอน;tʰîː nɔːn;គ្រែ​, ពូក
ยึดถือ;jɯ́t tʰɯ̌ː;កាន់​, ប្រកាន់​ភ្ជាប់​ដើម្បី​, ឆក់​យក
มณฑล;mon tʰon;តំបន់​ខោ​ន​ធី​, រង្វង់
รากฐาน;râːk tʰǎːn;មូលដ្ឋានគ្រឹះ មូលដ្ឋាន
พลเมือง;pʰon lá mɯːaŋ;ពលរដ្ឋ​, ចំនួន​ប្រជាជន​សរុប
ตัวแปร;tuːa prɛː;អថេរ
ปลด;plòt;ចេញ​ផ្សាយ​, យក
เป็ด;pèt;ទា
ชาวต่างชาติ;tɕʰaːw tàːŋ tɕʰâːt;ជន​បរទេស
มั่ง;mâŋ;មួយ​ចំនួន
กฎหมายแพ่ง;kòt mǎːj pʰɛ̂ːŋ;ច្បាប់​ស៊ីវិល
ภาพรวม;pʰâːp ruːam;ទស្សនវិស័យ​, រូបភាព​ជា​រួម
เต่า;tàw;អ​ណ្តើ​ក
เบื่อหน่าย;bɯ̀ːa nàːj;ឯកតា
เลือน;lɯːan;បន្ថយ​, ក្លាយ​​​ទៅ​ជា​ស្រអាប់
พาน;pʰaːn;ជួប​ប្រទះ​, ជួប
ผลสำเร็จ;pʰǒn sǎm rèt;ការ​ទទួល​បាន​ជោគជ័យ​! សមិទ្ធផល
เพาะปลูก;pʰɔ́ʔ plùːk;បណ្ដុះ​ឱ្យ​មាន​, រោង​ចក្រ
เกรงใจ;kreːŋ tɕaj;មាន​ការ​ពិចារណា​សម្រាប់
ปัด;pàt;ជំរុញ​ឱ្យ​ឆ្ងាយ​, បោស​បិទ
คุณครู;kʰun kʰruː;គ្រូ​បង្រៀន
ชีวภาพ;tɕʰiː wá pʰâːp;ជី​វ​សា​ស្រ្ត
ขั้นพื้นฐาน;kʰân pʰɯ́ːn tʰǎːn;មូលដ្ឋានគ្រឹះ មូលដ្ឋាន
ธนู;tʰá nuː;ធ្នូ​និង​ព្រួញ, សញ្ញា​នៃ​ឆ្នាំ (ព្រួញ​)
ร้าง;ráːŋ;abondoned
ลอบ;lɔ̂ːp;លួច
ว่างเปล่า;wâːŋ plàːw;ទទេ
ชะลอ;tɕʰáʔ lɔː;ថយ​ចុះ​, ផ្អាក​ការ
นายทุน;naːj tʰun;មូលធន
ปีน;piːn;លើង
ชดเชย;tɕʰót tɕʰɤːj;ទូទាត់​សង
แท็กซี่;tʰɛ́k sîː;តាក់ស៊ី
ปลดปล่อย;plòt plɔ̀ːj;ឥត​គិត​ថ្លៃ​, ចេញ​ផ្សាយ​, រំដោះ
ส่งเสียง;sòŋ sǐːaŋ;យំ​ចេញ​, សម្រែក
เสร็จสิ้น;sèt sîn;បាន​បញ្ចប់​! បាន​បញ្ចប់​! មក​ដល់​ទី​បញ្ចប់
ได้เสีย;dâj sǐːa;ការ​ចំណេញ​និង​ការ​បាត់​បង់
กบ;kòp;កង្កែប
หล่น;lòn;ការ​ធ្លាក់​ចុះ​, ការ​ធ្លាក់​ចុះ
อนุกรรมการ;ʔà núk rɔːn má kaːn;អនុ​គណៈ​កម្ម
ปลูกฝัง;plùːk fǎŋ;កូនចិញ្ចឹម អប់រំ​, អាពាហ៍ពិពាហ៍
พี่เลี้ยง;pʰîː líːaŋ;ថែទាំ​ក្មេង​, មើល​ក្មេង
ซื่อ;sɯ̂ː;ស្មោះត្រង់ មាន​ភាព​ស្មោះត្រង់
เท่านี้;tʰâw níː;គ្រាន់​តែ​នេះ​, ជា​ច្រើន​ដូច​ជា​ការ​នេះ
ข้อสรุป;kʰɔ̂ː sà rùp;សេចក្តី​សន្និដ្ឋាន
ธรรมะ;tʰam máʔ;ក្រម​សីល
แผง;pʰɛ̌ːŋ;តូប
รม;rom;ផ្សែង
คลี่คลาย;kʰlîː kʰlaːj;កែ​លម្អ ដោះ​ស្រាយ (ករណី​ក​)
ความยุติธรรม;kʰwaːm jút tìʔ tʰam má;តុលាការ
ซ้อม;sɔ́ːm;សាកល្បង​, រថភ្លើង
ต่างด้าว;tàːŋ dâːw;ជនបរទេស​, ពី​បរទេស
ดวงดาว;duːaŋ daːw;ផ្កាយ​ទាំងឡាយ
ปีใหม่;piː màj;ឆ្នាំ​ថ្មី
อ้าย;ʔâːj;បងប្រុស​ច្បង​, ជា​លើក​ដំបូង
อัยการ;ʔaj já kaːn;ព្រះ​រាជ​អាជ្ញា
ห้วย;hûaj;ព្រែក​, ស្ទ្រីម
คำปรึกษา;kʰam prɯ̀k sǎː;ការ​ផ្ដល់​យោបល់​! សញ្ញា
ตะวัน;tàʔ wan;ព្រះអាទិត្យ
หั่น;hàn;កាត់​បន្ថយ​! ចំណែក
คุ้น;kʰún;ស៊ាំ​, ជិតស្និទ្ធ
รุม;rum;ហ្វូង​មនុស្ស​នៅ​ជុំវិញ ឡោមព័ទ្ធ
คัมภีร์;kʰam pʰiː;សៀវភៅ​បរិសុទ្ធ
รก;rók;ស្មុគស្មាញ​, រាយប៉ាយ
มะเร็ง;máʔ reŋ;ជម្ងឺ​មហារីក
บรรณาธิการ;ban naː tʰíʔ kaːn;កម្មវិធី​និពន្ធ
หยด;jòt;ធ្លាក់​ចុះ
ของเล่น;kʰɔ̌ːŋ lên;ប្រដាប់​ក្មេង​លេង
เทศกาล;tʰêːt sà kaːn;ពិធីបុណ្យ​, ពិធី​បុណ្យ
เปรียบเสมือน;prìːap sà mɯ̌ːan;ប្រដូច​, ត្រូវ​បាន​ប្រៀបធៀប​ជា​ការ
หลาก;làːk;ទឹក​ជំនន់
ศุกร์;sùk;ថ្ងៃ​សុក្រ
ข้างหลัง;kʰâːŋ lǎŋ;នៅ​ពី​ក្រោយ​, ត្រឡប់​មក​វិញ
ลงนาม;loŋ naːm;ចុះ​ហត្ថលេខា​, ហត្ថលេខា
วิถีทาง;wíʔ tʰǐː tʰaːŋ;វិធី​, មាន​ន័យ​ថា​, វិធី​សា​ស្រ្ត
เหม็น;měn;ក្លិន, ក្លិនស្អុយ
สุพรรณ;sùʔ pʰan;មេដាយ​មាស
คณะกรรมาธิการ;?;គណៈ​ក​ម្មា​ការ
ฝ่ายค้าน;fàːj kʰáːn;បក្ស​ប្រឆាំង
ฟอร์ม;fɔːm;ទម្រង់​បែបបទ
มาลัย;maː laj;តុបតែង
รหัส;rá hàt;លេខ​កូដ
ลื่น;lɯ̂ːn;គ្រូពេទ្យ​ប្រហែលជា​, ការ​បញ្ចាំង​ស្លាយ
สิ้นเชิง;sîn tɕʰɤːŋ;ទាំង​ស្រុង​, យ៉ាង​ហ្មត់ចត់
ตีน;tiːn;ជើង
สารคดี;sǎː rá kʰá diː;ភាពយន្ត​ឯកសារ
เอ่อ;ʔɤ̀ː;ល្អ​ឡើង​, លេចឡើង
ทรัพยากรธรรมชาติ;sáp pʰá jaː kɔːn tʰam má tɕʰâːt;ធនធាន​ធម្មជាតិ
พรม;pʰrom;ប្រោះ​, បាញ់
เรือง;rɯːaŋ;ចាំង​, ពន្លឺ
คล้ายคลึง;kʰláːj kʰlɯŋ;ស្រដៀង​ទៅ​នឹង​, ដូចគ្នា​, មើល​ទៅ​ដូចគ្នា
หมั้น;mân;ភ្ជាប់ពាក្យ
